price,price_for_m2,locality,street,usable_area,floor,elevator,state,state_of_real_estate,real_estate_type,type_of_ownership,balcony,basement,material,land,build_up_area
159000,25042,Zvolen,Západ,63,6/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,True,,,
184000,24212,Banská Bystrica,Trieda SNP,76,3/0,False,pôvodný,,3 izbový byt,predaj,False,False,iný,76,
239000,29512,Košice II Západ - Terasa,Pokroku,81,5/7,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
198000,27892,Košice IV Nad Jazerom,Važecká,71,7/0,False,pôvodný,,3 izbový byt,predaj,False,False,panel,73,
990000,186792,Most časť Most,Vítězslava Nezvala,53,3/5,False,kompletná rekonštrukcia,,Mezonet,predaj,False,True,tehla,,
,,Košice IV Nad Jazerom,Važecká,71,1/7,False,pôvodný,,3 izbový byt,predaj,True,True,panel,,
2670000,381432,Ústí nad Labem časť Severní Terasa,Svojsíkova,70,5/8,True,pôvodný,,Apartmán,predaj,False,True,panel,,
71000,30872,Prešov,Marka Čulena,23,,False,čiastočná rekonštrukcia,,Garsónka,predaj,False,False,panel,,
1300000,171052,Havířov časť Šumbark,Okružní,76,3/8,False,kompletná rekonštrukcia,,Apartmán,predaj,True,True,panel,,
139900,24062,Trenčianska Teplá,Železničná,58,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
264000,36672,Taliansko,Florencia,72,1/0,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,,
1799000,391092,Ostrava,Mánesova,46,6/8,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,panel,,
7170000,956002,Praha 8 časť Libeň,,75,1/0,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,panel,75,
5700000,850752,Mariánské Lázně časť Mariánské Lázně,Mladějovského,67,2/5,False,pôvodný,,3 izbový byt,predaj,True,False,tehla,,
3900000,600002,Dačice časť Dačice V,Máchova,65,1/5,True,pôvodný,,Apartmán,predaj,False,True,panel,65,
1390000,243862,Sokolov časť Sokolov,Sokolovská,57,2/5,False,pôvodný,,Mezonet,predaj,False,True,tehla,,
1390000,262262,Orlová,Květinová,53,1/2,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,panel,,
155000,20482,Brezno,Československej armády,75,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
161500,15092,Trenčín,,107,3/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,zateplená,,
2790000,820592,Liberec časť Liberec XIV-Ruprechtice,Rychtářská,34,9/10,False,kompletná rekonštrukcia,,Dvojgarsónka,predaj,False,True,panel,,
218000,32542,Bratislava II Ružinov,Haburská,67,6/7,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
180000,35292,Banská Bystrica,,51,7/0,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,panel,,
,,Košice I Staré Mesto - Centrum,Mäsiarska,194,1/2,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,194
318000,16562,Španielsko,Mijas,192,2/0,True,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,192,
287000,20652,Španielsko,MIjas,139,2/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,139,
240000,20512,Španielsko,Mijas,117,2/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,117,
199000,15922,Španielsko,Casares,125,,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,125,
196000,16332,Španielsko,Benalmádena,120,2/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,120,
145100,,Španielsko,Alcaidesa,,1/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,,
138000,10452,Španielsko,Alcaidesa,132,2/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,132,
120000,13952,Španielsko,La Alcaidesa,86,2/0,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,tehla,86,
109700,19952,Španielsko,Estepona,55,2/0,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,55,
513000,22802,Španielsko,La Cala de Mijas,225,2/0,True,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,225,
499000,28512,Španielsko,La Cala De Mijas,175,,True,novostavba,Novostavba,Apartmán,predaj,False,False,tehla,175,
430000,24712,Španielsko,Cala de Mijas,174,2/0,True,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,174,
389000,28192,Španielsko,Calanova,138,,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,138,
326000,26502,Španielsko,Fuengirola,123,2/0,True,novostavba,Novostavba,Apartmán,predaj,False,False,tehla,123,
325000,,Španielsko,Fuengirola,,2/0,True,novostavba,Novostavba,Apartmán,predaj,False,False,tehla,95,
265000,14402,Španielsko,Benalmádena,184,2/0,True,novostavba,Novostavba,Apartmán,predaj,False,False,tehla,184,
436420,26452,Ľubotice,,165,4/4,True,novostavba,Novostavba,5 izbový byt a viac,predaj,True,False,tehla,,
5557500,1157812,Praha 5 časť Košíře,Plzeňská,48,1/6,True,pôvodný,Novostavba,1 izbový byt,predaj,False,False,tehla,,
3050000,491942,Ždírec nad Doubravou časť Ždírec nad Doubravou,,62,2/4,False,pôvodný,,Mezonet,predaj,True,True,tehla,62,
210000,21652,Tvrdošín,Školská 257,97,,False,novostavba,,4 izbový byt,predaj,False,False,,,
2500000,480772,Karlovy Vary časť Karlovy Vary,I. P. Pavlova,52,5/5,False,pôvodný,,Mezonet,predaj,True,True,tehla,,
289900,37172,Bratislava III Nové Mesto,Kyjevska,78,,False,novostavba,Novostavba,3 izbový byt,predaj,True,True,,,
62490,13892,Partizánske,,45,1/0,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,panel,45,
6900000,896102,Praha 9,Kpt. Stránského,77,1/9,True,kompletná rekonštrukcia,,Apartmán,predaj,True,True,panel,,
115500,16002,Komárno,Rákócziho ulica,72,2/3,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
2350000,309212,Lnáře časť Lnáře,,76,2/3,False,pôvodný,,Apartmán,predaj,True,True,tehla,,
286990,36792,Bratislava II Podunajské Biskupice,,78,0/9,False,pôvodný,,2 izbový byt,predaj,False,False,,,
5450000,1159572,Praha 3 časť Žižkov,Buková,47,10/12,True,pôvodný,,2 izbový byt,predaj,True,True,panel,,
195700,18462,Malé Leváre,Malé Leváre,106,1/0,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,106,
96990,13112,Partizánske,Generála Svobodu,74,7/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,74,
161000,29272,Stupava,Vincenta Šikulu,55,2/4,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,tehla,,
,,Banská Bystrica,Medená,94,,False,vo výstavbe,,3 izbový byt,predaj,True,True,,,
249900,33772,Bratislava IV Karlova Ves,Jána Stanislava,74,2/8,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
112500,15822,Galanta,Tomášikovo,71,3/3,False,vo výstavbe,,3 izbový byt,predaj,True,False,tehla,,
99000,49502,Bratislava II Podunajské Biskupice,Podunajská,20,3/0,True,novostavba,Novostavba,Garsónka,predaj,False,True,,,
176000,25142,Veľký Biel časť Malý Biel,"Senec, Javorová ulica",70,2/2,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,tehla,,
62000,953852,Nová Bystrica,,65,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
213500,28542,Košice IV Juh,Južná trieda,74,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
1800000,360002,Ústí nad Labem časť Severní Terasa,Svojsíkova,50,7/8,True,pôvodný,,Mezonet,predaj,False,True,panel,,
248900,31912,Bratislava IV Karlova Ves,Hany Meličkovej,78,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
6950000,1198282,Praha 6 časť Ruzyně,Drnovská,58,2/6,True,pôvodný,Novostavba,2 izbový byt,predaj,True,False,iný,,
179900,27262,Žilina časť Hliny,Hliny,66,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
128990,30002,Košice IV Nad Jazerom,Amurská,43,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
5850000,873132,Praha 5 časť Košíře,Musílkova,67,1/4,False,pôvodný,,Mezonet,predaj,False,True,tehla,,
80000,13112,Žiar nad Hronom,,61,2/3,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
69999,714282,Vyhne,,98,0/1,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,zmiešaný,,
2650000,441672,Ústí nad Labem časť Severní Terasa,,60,3/7,True,pôvodný,,Mezonet,predaj,False,True,panel,,669
96990,12932,Vranov nad Topľou,Sídlisko 1. Mája,75,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
155999,26902,Prešov,Mirka Nešpora,58,,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
119999,,Giraltovce,Dukelská,,3/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,67,
170000,22672,Poprad časť Poprad,,75,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,78,
4590000,588462,České Budějovice časť České Budějovice 2,K. Štěcha,78,4/9,False,pôvodný,,Apartmán,predaj,True,True,panel,,
140000,17952,Poprad časť Poprad,Jesenná,78,2/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,iný,,
130000,,Hlohovec,Dilongova,,1/0,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,61,
,,Liptovský Mikuláš,Morušová,53,8/0,True,pôvodný,,2 izbový byt,predaj,False,False,iný,53,
355000,27992,Mýto pod Ďumbierom,Štiavnická cesta,126,,False,novostavba,Novostavba,5 izbový byt a viac,predaj,True,False,iný,126,
195000,33332,Mýto pod Ďumbierom,Štiavnická cesta,58,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,iný,58,
195000,36212,Mýto pod Ďumbierom,Štiavnická cesta,53,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,iný,53,
235000,28672,Piešťany,Brigádnická,81,2/0,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,iný,117,
99000,14982,Nové Zámky,,66,1/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,iný,,
180160,32002,Stupava,Ulica Jána Ondruša,56,4/4,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
177600,32002,Stupava,Ulica Jána Ondruša,55,4/4,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
184320,32002,Stupava,Ulica Jána Ondruša,57,4/4,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
135900,36112,Bratislava IV Dúbravka,Homolova,37,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
1600000,205132,Teplice časť Trnovany,Přítkovská,78,5/8,False,pôvodný,,Apartmán,predaj,True,True,panel,,
129000,20812,Zvolen časť Zlatý Potok,Zlatý Potok,62,2/0,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,panel,,
59000,10932,Tvrdomestice,,54,,False,pôvodný,,2 izbový byt,predaj,False,False,,,
230000,37102,Bratislava II Ružinov,Chlumeckého,62,2/5,False,pôvodný,,2 izbový byt,predaj,False,False,,,
88000,11512,Kolárovo,Kolárovo,76,2/0,False,pôvodný,,3 izbový byt,predaj,True,False,panel,,
1600000,,Veľké Kapušany,Veľké Kapušany,,,False,kompletná rekonštrukcia,,Iný byt,predaj,False,False,,,
,,Vrútky,M. R. Štefánika,24,2/8,True,čiastočná rekonštrukcia,,Garsónka,predaj,False,True,panel,,
8700000,1160002,Praha 6 časť Břevnov,Volavkova,75,1/5,False,pôvodný,,Apartmán,predaj,True,False,panel,,
135000,42192,Bratislava IV Dúbravka,Ulica Schneidera Trnavského,32,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,True,True,,,
105000,20332,Spišská Nová Ves,Gaštanová,51,,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,,,
130000,21672,Prešov,Prostějovská,60,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
374157,33412,Chorvátsko,,112,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
1650000,1064522,Vinařice,,16,1/0,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,tehla,,
72000,10292,Uhrovec,,70,,False,pôvodný,,3 izbový byt,predaj,True,True,tehla,,
,,Vysoké Tatry,Tatry,140,,False,vo výstavbe,,Apartmán,predaj,False,False,,,
156000,29432,Košice IV Nad Jazerom,"Azovská, 040 12 Košice-Nad jazerom, Slovensko",53,,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,zateplená,,
,,Piešťany,Valová,77,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
139000,27802,Košice II Západ - Terasa,Ružová,50,,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,panel,50,
980000,288242,Chomutov,,34,2/10,False,pôvodný,,Dvojgarsónka,predaj,False,True,panel,34,
244900,34992,Bratislava V Petržalka,Tematínska,70,9/12,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
173000,21632,Košice I Sídlisko Ťahanovce časť Ťahanovce I,Pekinská,80,1/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
39900,24942,Trenčianska Teplá,,16,,False,kompletná rekonštrukcia,,Garsónka,predaj,False,False,,,
182990,26912,Košice IV Juh,Krakovská,68,1/0,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,False,False,panel,,
214500,35162,Bratislava II Ružinov,Solivárska,61,1/0,False,pôvodný,,2 izbový byt,predaj,True,True,,,
970000,220452,Orlová časť Lutyně,Masarykova třída,44,7/8,True,kompletná rekonštrukcia,,Mezonet,predaj,False,True,panel,,
4055000,779812,Olomouc časť Nová Ulice,Kmochova,52,1/4,False,pôvodný,,Mezonet,predaj,True,True,panel,,
199000,33662,Košice II Sídlisko KVP,Jána Pavla,59,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
159900,29072,Košice II Západ - Terasa,"Laborecká, 040 11 Košice, Slovensko",55,,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,zateplená,,
129000,19552,Nové Mesto nad Váhom,Benkova,66,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
127000,13512,Levice časť Rybníky V,Textilná,94,1/7,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,panel,,
151000,35952,Bratislava II Ružinov,Sputniková,42,0/6,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
109000,15142,Zvolen,Jesenského,72,6/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
,,Piešťany,Čachtická,40,1/4,True,novostavba,Novostavba,1 izbový byt,predaj,True,False,tehla,,
420000,29272,Chorvátsko,Privlaka,143,3/3,False,vo výstavbe,,Apartmán,predaj,False,False,zmiešaný,,
17000000,1005922,Praha 1 časť Nové Město,Navrátilova,169,4/5,False,pôvodný,,4 izbový byt,predaj,False,False,tehla,,
120000,,Turzovka,Turzovka,,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
100000,18872,Turzovka,Turzovka,53,,False,vo výstavbe,,2 izbový byt,predaj,False,False,,,
99900,17532,Piešťany,Adama Trajana,57,3/0,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,panel,57,
74900,15292,Piešťany,Partizánska,49,7/0,True,pôvodný,,2 izbový byt,predaj,False,False,panel,49,
148900,17312,Vrbové,6. apríla,86,7/0,True,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,panel,,
,,Ostrava časť Dubina,Václava Jiřikovského,68,7/8,False,pôvodný,,Apartmán,predaj,True,True,panel,,
6780000,1442552,Praha 3,Přemyslovská,47,1/7,True,pôvodný,,2 izbový byt,predaj,False,False,tehla,,
166000,11082,Malacky,,149,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
179990,36922,Košice II Sídlisko KVP,Jána Pavla,48,,False,novostavba,Novostavba,2 izbový byt,predaj,True,True,,,
75000,14152,Kolárovo,kolrovo,53,3/4,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
4400000,733332,Olomouc časť Povel,Peškova,60,3/4,True,pôvodný,Novostavba,2 izbový byt,predaj,False,True,tehla,60,
199900,24562,Miloslavov,Jedľová,81,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
3200000,571432,Kolín časť Kolín II,Na Magistrále,56,3/7,False,pôvodný,,Mezonet,predaj,False,True,tehla,,
250000,25002,Portugalsko,Tavira,100,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
2720000,445902,Hranice časť Hranice I-Město,Svatoplukova,61,1/2,False,pôvodný,,Mezonet,predaj,False,True,tehla,61,
157560,15762,Nitra,Ďurkova,100,,True,novostavba,Novostavba,3 izbový byt,predaj,False,True,,,
129960,20962,Nitra,Ďurkova,62,,True,projekt,,2 izbový byt,predaj,False,False,,,
398000,45232,Bratislava II Ružinov,Prístavná,88,6/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,88,
849000,42452,Bratislava I Staré Mesto,Tolstého,200,2/0,True,kompletná rekonštrukcia,,5 izbový byt a viac,predaj,False,False,tehla,200,
164900,24612,Modra,Vajanského,67,1/0,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,,,
180000,26472,Košice II Západ - Terasa,Ružínska,68,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
159000,27952,Bratislava II Vrakuňa časť Dolné hony,Bebravská,56,2/10,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,zmiešaný,,
7772000,983802,Praha 10,,79,2/4,True,pôvodný,,4 izbový byt,predaj,True,True,panel,,
7772000,983802,Praha 10,,79,2/4,True,pôvodný,,Apartmán,predaj,True,True,panel,,
75000,41672,Banská Bystrica,Okružná,18,,False,čiastočná rekonštrukcia,,Garsónka,predaj,False,False,,,
120000,14582,Trnovo,Trnovo,82,2/2,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
110000,1100002,Spojené arabské emiráty,,1,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
249000,2490002,Bratislava I Staré Mesto,Dobrovského,1,,False,pôvodný,,2 izbový byt,predaj,False,False,,,
419000,4190002,Bratislava I Staré Mesto,Medená,1,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
2140000,548722,Babice,,39,2/2,False,kompletná rekonštrukcia,,Dvojgarsónka,predaj,False,False,tehla,39,
2621000,485372,Babice,,54,2/2,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,tehla,54,
60000,,Levél,,,,False,projekt,,Iný byt,predaj,False,False,,,
112500,15822,Dunajská Streda,,71,3/3,False,vo výstavbe,,3 izbový byt,predaj,True,False,tehla,,
128500,42832,Košice II Západ - Terasa,Nešporova,30,6/0,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,panel,33,
239900,28562,Košice III Dargovských hrdinov,Na hore,84,1/0,True,novostavba,Novostavba,3 izbový byt,predaj,True,False,tehla,90,
230500,35462,Košice I Staré Mesto - Centrum,Bellova,65,7/0,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,iný,76,
131000,26732,Košice IV Juh,Južná trieda,49,,False,pôvodný,,2 izbový byt,predaj,False,False,iný,49,
149900,27762,Košice IV Nad Jazerom,Bukovecká,54,10/0,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,panel,54,
243000,35742,Košice I Staré Mesto - Centrum,Vojenská,68,7/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,74,
154990,28182,Košice I Sever,Hlinkova,55,5/0,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,tehla,57,
126500,17952,Brezno,Banisko,70,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
128000,33682,Banská Bystrica,Horná Strieborná,38,1/8,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,True,panel,,
2490000,858622,České Budějovice časť České Budějovice 2,K. Chocholy,29,4/8,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,True,panel,,
4250000,653852,České Budějovice časť České Budějovice 2,Dlouhá,65,6/8,False,kompletná rekonštrukcia,,Apartmán,predaj,True,True,panel,,
56500,941672,Rudník,--,60,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
8500000,1089742,Praha 5,Heranova,78,6/8,False,kompletná rekonštrukcia,,Apartmán,predaj,False,False,panel,78,
88000,11892,Šaľa,Hollého,74,,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
3290000,822502,Karlovy Vary časť Karlovy Vary,Jateční,40,2/6,False,pôvodný,,2 izbový byt,predaj,False,True,tehla,,
7500000,1086962,Praha 10 časť Vršovice,U vršovického nádraží,69,4/0,True,pôvodný,,Mezonet,predaj,False,True,tehla,,
120000,23532,Piešťany,Mudroňova,51,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
95000,31672,Banská Bystrica,Fončorda,30,,False,pôvodný,,1 izbový byt,predaj,False,True,,,
81000,14732,Humenné časť Sídlisko II,Dobrianskeho,55,3/4,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
125500,34862,Košice II Západ - Terasa,Bernolákova,36,4/8,False,pôvodný,,1 izbový byt,predaj,False,True,panel,,
260000,26672,Malá Ida,Školská,97,0/1,False,pôvodný,,4 izbový byt,predaj,False,False,kvádrová,,
275000,27562,Malá Ida,Školská,99,0/1,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,kvádrová,,
270000,27692,Malá Ida,Školská,97,0/1,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,kvádrová,,
275000,28212,Malá Ida,Školská,97,0/1,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,kvádrová,,
170000,38642,Košice IV Juh,Jantárová,44,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
990000,230232,Děčín časť Děčín XXXII-Boletice nad Labem,Čsl. partyzánů,43,4/7,True,pôvodný,,Dvojgarsónka,predaj,False,True,panel,43,
300000,58822,Bratislava I Staré Mesto,Podjavorinskej,51,2/0,True,novostavba,Novostavba,2 izbový byt,predaj,False,True,tehla,,
123900,18272,Dunajská Streda,Ružový Háj,67,1/0,False,pôvodný,,3 izbový byt,predaj,True,True,,,
5300000,441672,Karlovy Vary časť Karlovy Vary,Moskevská,120,2/4,False,pôvodný,,Iný byt,predaj,True,True,tehla,120,
2465000,986002,Praha 10 časť Vršovice,Kodaňská,25,0/3,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,tehla,,
259000,17042,Bratislava II Vrakuňa,Hradská,152,3/3,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
174000,24862,Senec,Javorová,70,3/3,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,tehla,,
229000,18032,Senec,Javorová,127,1/3,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,,
229000,18032,Veľký Biel,Malý Biel,127,1/3,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,tehla,,
174000,24862,Veľký Biel,Malý Biel,70,3/3,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,tehla,,
9800000,1180722,Praha 9 časť Hloubětín,Krylovecká,83,3/4,True,pôvodný,Novostavba,3 izbový byt,predaj,True,True,tehla,,
155000,20482,Brezno,Československej armády,75,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
155000,20482,Brezno,Československej armády,75,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
149000,19692,Brezno,Československej armády,75,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
149000,19692,Brezno,Československej armády,75,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
189000,20222,Brezno,Československej armády,93,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
189000,20222,Brezno,Československej armády,93,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
189000,20222,Brezno,Československej armády,93,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
126500,23042,Brezno,Československej armády,54,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
127500,21782,Brezno,Československej armády,58,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
124500,22682,Brezno,Československej armády,54,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
124500,22652,Brezno,Československej armády,54,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
126500,21602,Brezno,Československej armády,58,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
123500,22492,Brezno,Československej armády,54,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
125500,21432,Brezno,Československej armády,58,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
135000,27112,Brezno,Československej armády,49,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
95000,28122,Brezno,Československej armády,33,,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
95000,28412,Brezno,Československej armády,33,,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
95000,28072,Brezno,Československej armády,33,,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
,,Biely Kostol,Slnečná,41,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
114990,15972,Trebišov,Komenského 2206/37,72,3/8,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
10990000,1962502,Praha 1 časť Nové Město,Mezibranská,56,2/4,True,pôvodný,,3 izbový byt,predaj,False,True,tehla,,
179990,27692,Košice IV Nad Jazerom,"Ladožská, 040 12 Košice-Nad jazerom, Slovensko",65,,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,zateplená,,
198000,28552,Chorvátsko,Makarska,69,2/0,False,pôvodný,,Apartmán,predaj,True,False,zmiešaný,,
250000,38462,Chorvátsko,Soline,65,1/3,False,vo výstavbe,,Apartmán,predaj,False,False,zmiešaný,,
8000000,1860472,Praha 3 časť Žižkov,Baranova,43,2/4,True,pôvodný,,2 izbový byt,predaj,False,True,tehla,,
5598000,888572,Nupaky,U Školky,63,1/3,False,pôvodný,,Mezonet,predaj,True,True,panel,,
3000000,428572,Prostějov časť Prostějov,Vrlova,70,2/3,False,pôvodný,,Apartmán,predaj,True,True,iný,70,
,,Poprad,Šoltésovej,32,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
17550000,1928572,Praha 2,Lublaňská,91,3/6,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,tehla,,
2700000,574472,České Budějovice časť České Budějovice 2,Otavská,47,9/9,False,pôvodný,,2 izbový byt,predaj,False,True,panel,,
148500,15132,Bytča časť Veľká Bytča,Bytča,98,3/3,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,,,
339000,29742,Košice I Staré Mesto - Centrum,Štefánikova,114,3/3,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
239000,34142,Bratislava V Petržalka,Znievska,70,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
6182000,883142,Prachatice časť Prachatice II,Národní,70,8/9,True,pôvodný,,Apartmán,predaj,True,True,panel,,
215000,39092,Bratislava II Ružinov,Družicová,55,2/3,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,,,
68000,19172,Nové Zámky,Letomostie,35,5/0,True,pôvodný,,1 izbový byt,predaj,False,False,panel,,
139900,21522,Martin,Martin,65,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
