price,price_for_m2,locality,street,usable_area,floor,elevator,state,state_of_real_estate,real_estate_type,type_of_ownership,balcony,basement,material,land,build_up_area
11750000,987402,Brno časť Královo Pole,Mojmírovo náměstí,119,5/0,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,False,tehla,,
115500,16002,Komárno,Rákócziho,72,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,,
99900,13322,Komárno,VII.sídlisko,75,,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
109000,37592,Trnava,,29,,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
299900,38702,Bratislava I Staré Mesto,Povraznícka,77,2/6,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
51900,720832,Bulharsko,Slnečné pobrežie  Cacao Beach,72,3/5,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,zmiešaný,,
,,Chorvátsko,,64,,False,vo výstavbe,,Apartmán,predaj,True,False,,,
229000,33682,Košice II Západ - Terasa časť Luník VII,Nešporova,68,1/8,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,zateplená,,
129000,44482,Košice II Západ - Terasa časť Luník VII,Nešporova,29,1/8,True,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,zateplená,,
,,Žilina,Vysokoškolákov,64,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
329000,55242,Bratislava I Staré Mesto,Sasinkova,59,2/4,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,tehla,,
330000,51562,Bratislava II Ružinov časť Nivy,,64,19/35,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,64,64
184900,30312,Stupava,Mlynská,61,2/2,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
189000,37802,Bratislava III Rača,Východná,50,1/1,False,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
225000,32142,Bratislava IV Karlova Ves,Segnerova,70,10/12,True,pôvodný,,4 izbový byt,predaj,True,True,,,
359000,31222,Banská Bystrica,,115,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
280000,43752,Bratislava II Ružinov časť Trávniky,Nevädzová,64,4/15,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,zmiešaný,,
399900,38092,Bratislava I Staré Mesto,Obchodná,105,,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
428000,37222,Bratislava I Staré Mesto,Obchodná,115,,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
229000,24892,Vlková,x,92,2/2,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,,
78000,18572,Bratislava II Vrakuňa,Stavbárska,42,7/10,True,čiastočná rekonštrukcia,,Dvojgarsónka,predaj,False,False,zateplená,,
156000,24002,Bratislava V Petržalka,Kopčianska,65,12/12,True,pôvodný,,3 izbový byt,predaj,True,False,panel,,
139990,48162,Bratislava II Ružinov,Slovinská,29,2/0,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,tehla,,
399000,44332,Bratislava II Ružinov časť Nivy,Mlynské nivy,90,2/0,True,novostavba,Novostavba,3 izbový byt,predaj,False,False,iný,,
95000,,Topoľčany,Kuzmányho,,1/0,False,pôvodný,,3 izbový byt,predaj,False,False,tehla,,
,,Topoľčany,,,1/0,False,pôvodný,,3 izbový byt,predaj,False,False,tehla,,
453230,61002,Bratislava I Staré Mesto,Bottova,74,3/0,True,vo výstavbe,,3 izbový byt,predaj,True,False,,,
128492,24252,Trenčín časť Zlatovce,Rulandská,52,2/5,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,tehla,,
235000,29382,Bratislava V Petržalka,Nobelovo námestie,80,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
67500,16882,Bratislava II Vrakuňa,Stavbárska,40,,False,čiastočná rekonštrukcia,,Dvojgarsónka,predaj,False,False,,,
20450,11362,Bulharsko,Sveti Vlas,18,3/5,True,kompletná rekonštrukcia,,Garsónka,predaj,False,True,zmiešaný,,
1860000,531432,Opava časť Kateřinky,Holasická,35,6/6,False,pôvodný,,Dvojgarsónka,predaj,False,True,panel,,
239900,27692,Trnava,Novomestská,86,4/7,True,novostavba,Novostavba,3 izbový byt,predaj,True,False,železobetón,,
345000,44812,Bratislava IV Karlova Ves,Ferdiša Kostku 1,77,3/9,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,tehla,,
1490000,219122,Krupka časť Maršov,Dukelských hrdinů,68,1/8,False,pôvodný,,Apartmán,predaj,True,False,panel,,
3330000,520312,Valašské Meziříčí časť Krásno nad Bečvou,Krátká,64,8/9,True,pôvodný,,Apartmán,predaj,True,True,panel,64,
1555000,268102,Moravský Beroun,,58,4/4,False,kompletná rekonštrukcia,,Mezonet,predaj,True,True,panel,,
162800,29602,Pezinok,Za dráhou,55,,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,tehla,99,
179900,31562,Pezinok,Za dráhou,57,,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,tehla,199,
225000,48912,Banská Bystrica,Skuteckého 23,46,,True,novostavba,,2 izbový byt,predaj,True,False,,,
1799000,321252,Sokolov časť Sokolov,Boženy Němcové,56,4/4,False,pôvodný,,Mezonet,predaj,False,True,tehla,,
238000,34492,Bernolákovo,Lipová,69,0/3,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,tehla,,
3290000,632692,Liteň časť Liteň,Jana Bašty,52,3/3,False,pôvodný,,3 izbový byt,predaj,False,True,tehla,,
149000,17532,Vrútky,,85,2/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
225000,33092,Košice IV Juh,Južná Trieda,68,11/13,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
138000,19712,Martin časť Jahodníky,jahodníky,70,1/4,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
168900,31872,Trnava,,53,6/8,True,vo výstavbe,Novostavba,2 izbový byt,predaj,True,True,zmiešaný,,
438600,82752,Bratislava I Staré Mesto,Chalupkova,53,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
115000,39662,Bratislava V Petržalka,Topoľčianska,29,,False,pôvodný,,Garsónka,predaj,False,False,,,
154000,42782,Bratislava IV Dúbravka,Tranovského,36,,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
96600,12382,Partizánske,Nádražná,78,6/11,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
65900,11172,Libichava,Libichava,59,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
95000,14842,Brezno,Hradby,64,7/8,False,pôvodný,,2 izbový byt,predaj,False,False,panel,,
190000,26032,Košice IV Nad Jazerom,Azovská,73,3/10,False,pôvodný,,3 izbový byt,predaj,True,True,,,
155000,31002,Banská Bystrica,,50,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
,,Bratislava II Ružinov,,75,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
255000,57952,Bešeňová,,44,5/9,False,novostavba,Novostavba,Garsónka,predaj,False,False,tehla,,
4500000,592112,Otrokovice časť Otrokovice,J. Jabůrkové,76,8/8,False,kompletná rekonštrukcia,,Apartmán,predaj,False,False,panel,,
265000,31932,Dunajská Lužná,,83,1/2,False,novostavba,,3 izbový byt,predaj,False,False,tehla,194,
145000,16802,Zvolenská Slatina,,86,,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
105000,27392,Zvolen,Novozámocká,38,5/8,True,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
115000,30042,Zvolen časť Môťová,,38,3/0,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
165000,23712,Zvolen časť Tepličky,,69,2/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
,,Vígľaš,,62,,False,pôvodný,,2 izbový byt,predaj,True,True,,,
,,Zvolen,,64,1/0,True,pôvodný,,2 izbový byt,predaj,True,True,,,
153000,23912,Kováčová,,64,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
133000,20332,Zvolen,,65,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,,,
159000,19192,Zvolen časť Podborová,,82,1/0,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
223464,25982,Zvolen časť Podborová,,86,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
196200,26162,Zvolen,,75,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
232614,25872,Zvolen časť Podborová,,89,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
140900,19572,Trenčín časť Juh I,Generála Svobodu,72,2/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,zateplená,,
133000,20462,Nitra,Murániho,65,7/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
9000000,1551722,Praha 5 časť Smíchov,Staropramenná,58,5/6,True,pôvodný,,Mezonet,predaj,False,False,tehla,,
16750000,1550932,Praha 3,Slezská,108,6/6,True,pôvodný,,Apartmán,predaj,False,False,tehla,108,
51950,944552,Bulharsko,Sveti Vlas,55,,False,novostavba,Novostavba,1 izbový byt,predaj,True,False,,,
224900,24992,Bratislava II Podunajské Biskupice,Bieloruská,90,5/7,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,panel,,
166000,24912,Bratislava II Ružinov,Vlčie hrdlo,66,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,True,tehla,,
90600,19282,Nové Zámky,Nové Zámky,47,2/0,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,tehla,,
4900000,408332,Velká Bystřice,,120,2/2,False,pôvodný,,4 izbový byt,predaj,True,True,tehla,120,
155000,31632,Pezinok,F. P. Drobiševa,49,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
138500,31962,Bratislava IV Lamač,Studenohorská,43,1/8,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,True,panel,,
153000,22502,Považská Bystrica časť Rozkvet,,68,1/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
96000,16272,Bardejov,Tačevská,59,0/12,False,pôvodný,,2 izbový byt,predaj,True,False,iný,,
435000,49432,Spojené arabské emiráty,Meydan,88,,True,vo výstavbe,,Apartmán,predaj,True,False,,,
,,Vrútky,,68,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
349000,32772,Košice III Košická Nová Ves,Jelšová,106,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
259000,41772,Bratislava IV Dúbravka,,62,8/8,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,železobetón,,62
410000,56162,Spojené arabské emiráty,Dubai Hills,73,,True,vo výstavbe,,Apartmán,predaj,True,False,,,
239000,32042,Bratislava V Petržalka,Gessayova,74,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
179000,29832,Štrba časť Tatranská Štrba,,60,0/7,True,,Novostavba,Apartmán,predaj,True,True,,,50
158900,17302,Sereď,Nitrianska,91,1/1,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
126900,32982,Pezinok časť Sídlisko Muškát,Muškátova,38,3/4,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,zateplená,,
149900,20642,Sereď,Námestie Slobody,72,7/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,zateplená,,
189900,38442,Most pri Bratislave,M. R. Štefánika,49,3/4,True,novostavba,Novostavba,3 izbový byt,predaj,True,True,zateplená,,
169900,31282,Senec,Dlhá,54,,False,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
239900,31482,Senec,,76,1/2,True,novostavba,Novostavba,3 izbový byt,predaj,False,True,tehla,,
83000,16792,Kremnica,Jula Horvátha,49,,False,pôvodný,,2 izbový byt,predaj,True,True,,,
165000,30222,Senec,Pezinská,54,4/6,False,novostavba,Novostavba,2 izbový byt,predaj,True,True,,,
199000,30152,Bratislava V Petržalka,Andrusovova,66,11/0,False,pôvodný,,3 izbový byt,predaj,True,True,,,
129000,44892,Pezinok,Tehelná,28,1/2,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,tehla,,
,,Rovinka,nezadaná,102,0/2,False,novostavba,Novostavba,Mezonet,predaj,True,False,tehla,,
,,Bratislava V Jarovce,Ovocná,67,2/4,False,novostavba,Novostavba,Apartmán,predaj,True,False,,,
,,Bratislava V Jarovce,Ovocná,110,3/4,False,novostavba,Novostavba,4 izbový byt,predaj,True,False,,,128
,,Bratislava V Jarovce,Ovocná,110,2/4,False,novostavba,Novostavba,4 izbový byt,predaj,True,False,,,121
,,Bratislava V Jarovce,Ovocná,110,2/4,False,novostavba,Novostavba,4 izbový byt,predaj,True,False,,,119
,,Trenčín časť Sihoť I,Sihoť,73,1/4,False,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,,,
164990,44592,Miloslavov,Slávičia,37,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
230000,35942,Chorvátsko,Vodice,64,3/3,False,novostavba,Novostavba,3 izbový byt,predaj,True,False,zmiešaný,,
340000,37782,Bratislava V Petržalka časť Dvory,Kopčianska,90,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
79000,22572,Golianovo,,35,2/2,False,novostavba,Novostavba,1 izbový byt,predaj,True,False,tehla,,
4500000,1000002,Odolena Voda časť Odolena Voda,Československé armády,45,5/5,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,panel,43,
139900,25442,Prešov,Budovateľská 19,55,2/4,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,tehla,,
299000,14802,Pezinok,Silvánová,202,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
97000,17642,Martin,Sever,55,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,True,,,
185500,21572,Nitra časť Klokočina,Petzwalova,86,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
99000,15232,Prievidza časť Centrum,M. Mišíka,65,9/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
115000,23002,Grécko,Syvota,50,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
,,Handlová časť Sídlisko Mostná,Mostná,38,6/0,True,pôvodný,,1 izbový byt,predaj,True,True,panel,,
125000,18662,Rohožník,Školské Námestie,67,1/4,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,panel,,
295000,42142,Španielsko,COSTA BLANCA / Dénia,70,,False,novostavba,Novostavba,Apartmán,predaj,False,False,,,
84900,30322,Brusno časť Brusno - kúpele,Športová ulica,28,7/11,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,True,False,panel,,
1059000,264752,Most časť Most,Františka Malíka,40,3/9,False,pôvodný,,2 izbový byt,predaj,False,True,panel,,
92000,12782,Komárno,,72,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
139000,37802,Bratislava V Petržalka,Jankolova,36,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
109000,908332,Turecko,Alanya,120,2/0,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
69900,,Nové Mesto nad Váhom,,30,8/8,False,pôvodný,,1 izbový byt,predaj,True,False,panel,,
94000,47002,Trnava,,20,7/0,True,čiastočná rekonštrukcia,,Garsónka,predaj,False,False,,,
173000,,Banská Bystrica,,,7/0,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,72,
99000,,Detva,,,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,iný,61,
97000,32332,Banská Bystrica,,30,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
132900,20732,Zvolen,,64,1/8,True,pôvodný,,2 izbový byt,predaj,False,False,,,
174000,24862,Banská Bystrica,,70,4/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
202000,24342,Banská Bystrica,,83,,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
189000,32362,Banská Bystrica,,58,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
189000,32362,Banská Bystrica,,58,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
178000,27932,Banská Bystrica,,63,,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
97000,32332,Banská Bystrica,,30,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
419000,14912,Žiar nad Hronom,,281,2/2,False,kompletná rekonštrukcia,,Mezonet,predaj,False,False,,,
202500,24402,Banská Bystrica,,83,,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
115000,20182,Detva,,57,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
102000,35172,Banská Bystrica,,29,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
173000,24712,Banská Bystrica,,70,8/8,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
229000,24362,Banská Bystrica,,94,3/4,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
105000,16152,Žiar nad Hronom,,65,10/10,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
,,Zvolen,,30,3/0,False,pôvodný,,1 izbový byt,predaj,False,False,,,
,,Cinobaňa,,67,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
119000,21642,Žiar nad Hronom,,55,3/3,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
133000,17732,Detva,,75,0/4,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
163000,25872,Banská Bystrica,,63,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
300000,29702,Banská Bystrica,,101,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
198000,25382,Banská Bystrica,,78,6/12,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
155000,26542,Banská Bystrica,,58,4/0,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
61500,831082,Veľký Krtíš,,74,7/8,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
264000,30702,Banská Bystrica,,86,2/4,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
139050,19052,Nové Zámky,,73,1/2,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
31500,412742,Kittsee,Steinfeldsiedlung,76,1/2,True,novostavba,Novostavba,3 izbový byt,predaj,True,True,tehla,,
170800,1002,Trenčín,Bavlnárska,170800,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
229900,28262,Žilina,Predmestská,81,,False,vo výstavbe,,3 izbový byt,predaj,False,False,,,
183000,,Prešov,Antona Prídavka,,1/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,iný,72,
119900,39972,Miloslavov,Jasenova,30,,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
141800,23792,Trenčín,Bavlnárska,59,,False,vo výstavbe,,2 izbový byt,predaj,False,False,,,
95700,23662,Trenčín,Bavlnárska,40,,False,vo výstavbe,,1 izbový byt,predaj,False,False,,,
320000,33332,Bratislava I Staré Mesto,Zámocká,96,2/5,True,novostavba,Novostavba,2 izbový byt,predaj,False,False,zmiešaný,,
70000,14312,Levice,Vajanského,48,,False,pôvodný,,2 izbový byt,predaj,False,False,,,
128500,17602,Bánovce nad Bebravou,Malé Chlievany,73,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
135000,34622,Bratislava IV Devínska Nová Ves,Milana Marečka,39,,False,pôvodný,,1 izbový byt,predaj,False,False,,,
152900,33242,Miloslavov,Platanova,46,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
115000,39662,Bratislava V Petržalka,Osuského,29,,False,čiastočná rekonštrukcia,,Garsónka,predaj,False,False,,,
170000,17352,Martin časť Priekopa,Palackého,98,1/2,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,True,,,
1590000,300002,Nová Role časť Nová Role,Svobodova,53,3/4,False,pôvodný,,Mezonet,predaj,False,True,panel,,
113000,14872,Vranov nad Topľou,Sídlisko Juh,76,1/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
180000,27272,Bratislava II Vrakuňa,Čiližská,66,1/5,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,True,panel,,
245000,58332,Bratislava I Staré Mesto,Suché mýto,42,5/0,True,kompletná rekonštrukcia,,1 izbový byt,predaj,True,False,zmiešaný,42,
5300000,868852,Brno časť Černá Pole,Zemědělská,61,5/0,True,pôvodný,,Mezonet,predaj,True,False,tehla,,
259900,14772,Nitra časť Staré Mesto,Coboriho,176,5/0,True,novostavba,Novostavba,Mezonet,predaj,True,False,,,
275000,39292,Bratislava III Nové Mesto,Vlárska,70,2/6,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
128990,64502,Bratislava I Staré Mesto,Zámocká,20,1/3,False,kompletná rekonštrukcia,,Garsónka,predaj,False,False,,,
119990,28572,Košice IV Nad Jazerom,Azovská,42,5/11,True,kompletná rekonštrukcia,,1 izbový byt,predaj,False,True,zateplená,,
199000,30622,Košice II Sídlisko KVP,Wurmova,65,2/8,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
185000,29842,Košice II Západ - Terasa časť Luník VII,Matuškova,62,8/8,True,pôvodný,,3 izbový byt,predaj,True,True,zateplená,,
180000,22782,Košice I Sídlisko Ťahanovce časť Ťahanovce I,Čínska,79,4/8,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
159900,19602,Žilina,,81,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
178000,29672,Slovenský Grob,Svätoplukova,60,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
264900,36292,Bratislava II Ružinov,Miletičova,73,3/5,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
175728,30022,Zvolen,Ľ. Kubániho,58,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
137000,26352,Košice IV Nad Jazerom,Námestie kozmonautov,52,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
125000,35712,Trnava,A. Kubinu,35,,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
54000,10382,Šahy,Sídlisko Sever,52,3/3,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
215000,37722,Bratislava II Ružinov,Svidnícka,57,2/4,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,tehla,,
230000,35382,Bratislava II Ružinov,Chlumeckého,65,4/8,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,panel,,
139000,26732,Košice IV Juh časť Juh,Užhorodská,52,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
159000,29442,Košice IV Juh,Rastislavova,54,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
164000,24482,Košice II Západ - Terasa,Toryská,67,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
135000,19292,Martin časť Priekopa,,70,6/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
249000,,Bratislava II Ružinov,Mierová,,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
228000,16292,Detva,Detva,140,0/1,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,kvádrová,,88
215000,58112,Bešeňová,,37,3/8,True,novostavba,Novostavba,Apartmán,predaj,True,False,tehla,,
157000,62802,Bratislava V Petržalka,Zuzany Chalupovej,25,4/6,True,novostavba,Novostavba,1 izbový byt,predaj,True,False,,,
41990,456412,Vranov nad Topľou,Školská,92,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
135000,19292,Martin časť Priekopa,,70,6/7,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
249000,,Bratislava II Ružinov,Mierová,,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
228000,16292,Detva,Detva,140,0/1,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,kvádrová,,88
215000,58112,Bešeňová,,37,3/8,True,novostavba,Novostavba,Apartmán,predaj,True,False,tehla,,
157000,62802,Bratislava V Petržalka,Zuzany Chalupovej,25,4/6,True,novostavba,Novostavba,1 izbový byt,predaj,True,False,,,
41990,456412,Vranov nad Topľou,Školská,92,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
222000,16142,Dunajská Streda,Trhovisko,137,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
104999,18422,Poprad časť Matejovce,Allendeho,57,2/8,True,pôvodný,,2 izbový byt,predaj,True,False,panel,,
164900,23232,Žilina časť Solinky,,71,3/7,False,pôvodný,,3 izbový byt,predaj,True,False,,,
135000,19292,Čadca časť Kýčerka,Školská,70,6/7,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
,,Žilina,,92,,False,novostavba,Novostavba,4 izbový byt,predaj,False,True,,,
,,Žilina časť Bytčica,,85,,False,novostavba,Novostavba,3 izbový byt,predaj,False,True,,,
169900,30892,Žilina časť Bytčica,,55,,False,novostavba,Novostavba,3 izbový byt,predaj,False,True,,,
161000,25972,Žilina,Bytčica,62,,False,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
,,Žilina,Bytčica,74,,False,novostavba,Novostavba,Mezonet,predaj,False,False,,,
,,Žilina,Bytčica,78,,False,novostavba,Novostavba,Mezonet,predaj,False,False,,,
188000,21662,Žilina,Žilina,86,2/4,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
188000,21662,Kysucké Nové Mesto,Clementisova,86,2/4,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,,,
178000,37082,Bratislava V Petržalka,Mlynarovičova,48,2/12,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,,,
228000,57002,Bratislava I Staré Mesto,Obchodná,40,4/6,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
242000,31842,Bratislava IV Devínska Nová Ves,Milana Marečka,76,3/8,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,True,panel,,
278000,32332,Bratislava V Petržalka,Ambroseho,86,3/4,True,kompletná rekonštrukcia,,4 izbový byt,predaj,False,True,panel,,
272000,38312,Bratislava III Nové Mesto časť Kramáre,Ladislava Dérera,71,1/11,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
497500,48772,Bratislava I Staré Mesto,Vajanského nábrežie,102,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,tehla,,
218000,39642,Bratislava II Ružinov,Družicová,55,2/4,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,tehla,,
258000,36862,Bratislava III Nové Mesto,Československých parašutistov,70,10/11,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,panel,,
227000,39962,Bratislava II Ružinov,Tokajícka,56,2/3,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,tehla,,
95000,17922,Humenné,Vihorlatská,53,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
59000,13112,Cerová,,45,,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
309900,33682,Bratislava II Ružinov,Záhradnícka,92,3/3,True,pôvodný,,4 izbový byt,predaj,False,True,tehla,,
285000,52782,Bratislava I Staré Mesto,Fraňa Kráľa,54,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
