price,price_for_m2,locality,street,usable_area,floor,elevator,state,state_of_real_estate,real_estate_type,type_of_ownership,balcony,basement,material,land,build_up_area
159900,18152,Topoľnica,,88,,False,,Novostavba,Rodinný dom,predaj,False,False,,410,112
152500,17282,Galanta,Topoľnica,88,,False,,Novostavba,Rodinný dom,predaj,False,False,,332,
149900,16992,Topoľnica,Topoľnica,88,,False,,Novostavba,Rodinný dom,predaj,False,False,,332,
329000,11182,Matúškovo,nezadaná,294,,False,,,Rodinný dom,predaj,False,False,,760,156
180000,19032,Galanta,nezadaná,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,515,140
180000,19032,Topoľnica,nezadaná,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,513,140
145000,24192,Galanta,Richtárske pole,59,,False,,Novostavba,Rodinný dom,predaj,False,False,,300,74
160000,26702,Galanta,Richtárske pole,59,,False,,Novostavba,Rodinný dom,predaj,False,False,,300,74
125000,357142,Sládkovičovo,nezadaná,350,,False,,,Rodinný dom,predaj,False,False,,559,559
400000,16952,Piešťany,,236,,False,,,Rodinný dom,predaj,False,False,,362,118
530000,26242,Piešťany,,202,,False,,,Rodinný dom,predaj,False,False,,638,
269000,960712,Vrbové,,280,,False,,,Rodinný dom,predaj,False,False,,647,245
240000,16002,Moravany nad Váhom,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,550,
129000,645002,Ludanice,Cintorínska,200,,False,,,Rodinný dom,predaj,False,False,,,429
104500,11002,Zlaté Klasy,,95,,False,,,Rodinný dom,predaj,False,False,,460,
67000,705262,Martin,,95,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,95,58
,,Pezinok,Šteberlova,110,,False,,,Rodinný dom,predaj,False,False,,469,128
169000,504482,Bošáca,Bošáca,335,,False,,,Rodinný dom,predaj,False,False,,2041,503
,,Vištuk,,,,False,,,Rodinný dom,predaj,False,False,,2004,149
240000,857142,Lehota pod Vtáčnikom,Osloboditeľov,280,,False,,,Rodinný dom,predaj,False,False,,800,118
,,Kaplna,Centrum,214,,False,,,Rodinný dom,predaj,False,False,,871,214
370000,18142,Pezinok,Nerudova,204,,False,,,Rodinný dom,predaj,False,False,,667,130
490000,32032,Piešťany,Strečnianska,153,,False,,,Rodinný dom,predaj,False,False,,658,194
45000,661762,Vrbové,Vysoké sady,68,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,364,
1200000,23952,Limbach,,501,,False,,,Rodinný dom,predaj,False,False,,5351,631
750000,24922,Pezinok,,301,,False,,,Rodinný dom,predaj,False,False,,997,442
216900,17032,Píla,Píla,127,,False,,,Rodinný dom,predaj,False,False,,,
,,Senec,Kysucká,117,,False,,Novostavba,Rodinný dom,predaj,False,False,,280,60
300000,23622,Senec,Kysucká,127,,False,,Novostavba,Rodinný dom,predaj,False,False,,288,60
275000,23502,Senec,Kysucká,117,,False,,Novostavba,Rodinný dom,predaj,False,False,,280,60
,,Marianka,Lipová,,,False,,,Rodinný dom,predaj,False,False,,,
420000,660382,Lošonec,Lošonec,636,,False,,,Rodinný dom,predaj,False,False,,2625,283
420000,660382,Lošonec,Lošonec,636,,False,,,"Chata, drevenica, zrub",predaj,False,False,,2625,283
520000,40002,Chorvátsky Grob,Čierna Voda,130,,False,,Novostavba,Rodinný dom,predaj,False,False,,575,
78000,14722,Suchá nad Parnou,,53,,False,,,Záhradná chata,predaj,False,False,,989,
260000,13002,Patince,,200,,False,,,Rodinný dom,predaj,False,False,,1200,200
119000,991672,Nána,Hlavná,120,,False,,,Rodinný dom,predaj,False,False,,1000,
85000,,Hurbanovo časť Bohatá,,,,False,,,Rodinný dom,predaj,False,False,,,
199000,13272,Štúrovo,Jesenského,150,,False,,,Rodinný dom,predaj,False,False,,1000,
86000,716672,Komárno časť Nová Stráž,,120,,False,,,Rodinný dom,predaj,False,False,,600,
75000,535712,Komárno časť Nová Stráž,,140,,False,,,Rodinný dom,predaj,False,False,,660,72
105000,700002,Marcelová,,150,,False,,,Rodinný dom,predaj,False,False,,2000,150
,,Veľké Kosihy,nezadaná,100,,False,,,Rodinný dom,predaj,False,False,,838,150
240000,,Komárno,Bene,,,False,,,Rodinný dom,predaj,False,False,,,
190000,18452,Dolný Bar,,103,,False,,Novostavba,Rodinný dom,predaj,False,False,,525,103
35000,350002,Virt,nezadaná,1,,False,,Novostavba,Rodinný dom,predaj,False,False,,440,250
135000,562502,Komárno,nezadaná,240,,False,,,Rodinný dom,predaj,False,False,,3300,250
170000,11332,Hurbanovo,,150,,False,,,Rodinný dom,predaj,False,False,,800,150
200000,512822,Komárno,nezadaná,390,,False,,,Rodinný dom,predaj,False,False,,350,130
45000,450002,Patince,nezadaná,1,,False,,Novostavba,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
170000,22082,Dolný Bar,nezadaná,77,,False,,Novostavba,Rodinný dom,predaj,False,False,,525,85
,,Veľký Meder,nezadaná,500,,False,,,Rodinný dom,predaj,False,False,,1700,500
120000,1200002,Šrobárová,nezadaná,1,,False,,,Rodinný dom,predaj,False,False,,1100,
180000,360002,Moča,nezadaná,500,,False,,,Rodinný dom,predaj,False,False,,900,450
140000,11202,Lakšárska Nová Ves,,125,,False,,,Rodinný dom,predaj,False,False,,,
326000,12542,Malacky,Hlavná,260,,False,,,Rodinný dom,predaj,False,False,,650,310
,,Pezinok,do 40 km od Bratislavy,80,,False,,,Rodinná vila,predaj,False,False,,400,100
185000,471942,Jakubov,Hlavná,392,,False,,,Rodinný dom,predaj,False,False,,231,159
,,Veľké Leváre,Pekná,200,,False,,,Rodinný dom,predaj,False,False,,,
245000,20422,Jakubov,,120,,False,,,Rodinný dom,predaj,False,False,,425,140
259900,17332,Blatné,Šarfická,150,,False,,,Rodinný dom,predaj,False,False,,438,220
33990,339902,Kolárovo časť Veľký Ostrov,Veľký Ostrov,100,,False,,,Rodinný dom,predaj,False,False,,1137,
,,Martin,,60,,False,,Novostavba,Rodinný dom,predaj,False,False,,450,
,,Valča,Valča,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,
,,Vrútky,,290,,False,,,Rodinný dom,predaj,False,False,,353,148
,,Sučany,,90,,False,,,Rodinný dom,predaj,False,False,,642,
,,Valča,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,900,
319000,17722,Košťany nad Turcom,Košťany nad Turcom,180,,False,,Novostavba,Rodinný dom,predaj,False,False,,507,121
,,Martin časť Záturčie,,180,,False,,,Rodinný dom,predaj,False,False,,720,
110000,11002,Martin časť Podháj,,100,,False,,,Rodinný dom,predaj,False,False,,540,
150000,750002,Valča,,200,,False,,,Rodinný dom,predaj,False,False,,515,140
297000,14852,Martin časť Jahodníky,,200,,False,,,Rodinný dom,predaj,False,False,,1473,530
79900,665832,Čereňany,-,120,,False,,,Rodinný dom,predaj,False,False,,342,87
318500,17692,Blatné,,180,,False,,,Rodinný dom,predaj,False,False,,645,141
155000,775002,Šurany,Kostolný sek,200,,False,,,Rodinný dom,predaj,False,False,,1260,
113000,11302,Nesvady,,100,,False,,,Rodinný dom,predaj,False,False,,1715,
179000,17902,Nové Zámky,,100,,False,,,Rodinný dom,predaj,False,False,,,
159000,,Andovce,Andovce,,,False,,,Rodinný dom,predaj,False,False,,,
43000,390912,Komoča,Komoča,110,,False,,,Rodinný dom,predaj,False,False,,424,
123000,12302,Andovce,Andovce,100,,False,,,Rodinný dom,predaj,False,False,,400,
156500,782502,Zemné,Zemné,200,,False,,,Rodinný dom,predaj,False,False,,800,
153000,15302,Nové Zámky,,100,,False,,,Rodinný dom,predaj,False,False,,589,
370000,18502,Baláže,Baláže,200,,False,,Novostavba,"Chata, drevenica, zrub",predaj,False,False,,1950,
255000,15362,Nové Zámky,,166,,False,,Novostavba,Rodinný dom,predaj,False,False,,445,
135000,675002,Dvory nad Žitavou,,200,,False,,,Rodinný dom,predaj,False,False,,616,
199000,165832,Tvrdošovce,,1200,,False,,,Rodinný dom,predaj,False,False,,2230,
190000,15832,Palárikovo,Palárikovo,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,300,
350000,17502,Nové Zámky,,200,,False,,,Rodinný dom,predaj,False,False,,286,
135000,675002,Bánov,,200,,False,,,Rodinný dom,predaj,False,False,,800,
225000,16072,Balatonmáriafürdő,hullám utca,140,,False,,,Rodinný dom,predaj,False,False,,800,
120000,10002,Nové Zámky,,120,,False,,,Rodinný dom,predaj,False,False,,,
44900,449002,Dedinka,Hurbanovce,100,,False,,,Rodinný dom,predaj,False,False,,,
,,Moča,,93,,False,,,Rodinný dom,predaj,False,False,,,
53000,883332,Kamenný Most,nezadaná,60,,False,,Novostavba,"Chata, drevenica, zrub",predaj,False,False,,,
220000,2200002,Podhájska,nezadaná,1,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
123000,12302,Nové Zámky,Nové Zámky,100,,False,,,Rodinný dom,predaj,False,False,,590,
168000,13232,Tvrdošovce,Tvrdošovce,127,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,
228000,912002,Komoča,,250,,False,,,Rodinný dom,predaj,False,False,,750,
155000,775002,Andovce,Andovce,200,,False,,,Rodinný dom,predaj,False,False,,523,
,,Liptovské Sliače,Liptovské Sliače,956,,False,,,Rodinný dom,predaj,False,False,,,
158000,53562,Veľké Kapušany časť Veškovce,Veškovce,2950,,False,,Novostavba,Rodinný dom,predaj,False,False,,,138
285000,12132,Prievidza,F.Hečku,235,,False,,,Rodinný dom,predaj,False,False,,,
67900,225582,Dlhé Pole,,301,,False,,,Rodinný dom,predaj,False,False,,203,98
349000,241362,Jasenica,,1446,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
,,Horná Mariková,,44,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
,,Banská Bystrica,Poľná,312,,False,,,Rodinný dom,predaj,False,False,,,
299990,340512,Bojnice,Športová,881,,False,,,Rodinný dom,predaj,False,False,,,
279000,178852,Prievidza,Prievidza,1560,,False,,,Rodinný dom,predaj,False,False,,,
140000,70212,Ľubeľa,Ľubeľa,1994,,False,,,Rodinný dom,predaj,False,False,,1994,
245000,274362,Hurbanovo,,893,,False,,,Rodinný dom,predaj,False,False,,,
,,Martin,Centrum,490,,False,,,Rodinný dom,predaj,False,False,,490,
135000,108092,Ďanová,,1249,,False,,,Rodinný dom,predaj,False,False,,,
115000,479172,Nitrianske Rudno,Nitrianske Rudno,240,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
110000,758622,Jasenová,Jasenová,145,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
189000,420002,Trebostovo,,450,,False,,,Rodinný dom,predaj,False,False,,,
280000,430772,Michalovce,Straňany,650,,False,,,Rodinný dom,predaj,False,False,,650,
269000,862182,Komárno,Svätojánska,312,,False,,,Rodinný dom,predaj,False,False,,,
119900,318882,Korňa,,376,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
149000,363412,Liptovské Sliače,Liptovské Sliače,410,,False,,,Rodinný dom,predaj,False,False,,410,80
171000,308112,Liptovské Sliače,Liptovské Sliače,555,,False,,,Rodinný dom,predaj,False,False,,555,121
171000,322032,Liptovské Sliače,Liptovské Sliače,531,,False,,,Rodinný dom,predaj,False,False,,531,121
145000,364322,Komárno,Ul.29.augusta,398,,False,,,Rodinný dom,predaj,False,False,,,
,,Terchová,,960,,False,,,Rodinný dom,predaj,False,False,,,
,,Liptovský Mikuláš,Bodice,524,,False,,,Rodinný dom,predaj,False,False,,,
,,Kanianka,Kanianka,500,,False,,,Rodinný dom,predaj,False,False,,,
230000,383332,Komárno časť Hadovce,,600,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
54530000,380002,Svodín,,1435,,False,,,Rodinný dom,predaj,False,False,,,
259000,11212,Kežmarok,Hradné nám.,231,,False,,,Rodinný dom,predaj,False,False,,,
250000,347712,Ľubeľa,Ľubeľa,719,,False,,,Rodinný dom,predaj,False,False,,719,
13000,361112,Nitrianske Rudno,Nitrianske Rudno,36,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
370000,20672,Žilina,,179,,False,,,Rodinný dom,predaj,False,False,,,
269000,415122,Žilina,,648,,False,,,Rodinný dom,predaj,False,False,,,
229000,643262,Nitra,,356,,False,,,Rodinný dom,predaj,False,False,,356,120
,,Jarok,,500,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,
88000,50752,Nesvady,Nesvady,1734,,False,,,Rodinný dom,predaj,False,False,,,
98000,254552,Turzovka,,385,,False,,,Rodinný dom,predaj,False,False,,,
149000,212862,Sebedražie,Sebedražie,700,,False,,,Rodinný dom,predaj,False,False,,,
150000,106912,Ružomberok,Vyšné Matejkovo,1403,,False,,,"Chata, drevenica, zrub",predaj,False,False,,1403,
137000,628442,Komárno,Komárno,218,,False,,,Rodinný dom,predaj,False,False,,,
113000,212412,Sobrance,Sobrance,532,,False,,,Rodinný dom,predaj,False,False,,532,
149900,599602,Jahodná,Jahodná,250,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
198000,394422,Lisková,Lisková,502,,False,,,Rodinný dom,predaj,False,False,,502,322
240000,143972,Terchová,,1667,,False,,,Rodinný dom,predaj,False,False,,3100,
,,Terchová,,510,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
250000,,Holiare,Holiare,,,False,,,Rodinný dom,predaj,False,False,,,
36500,11452,Záhor,Záhor,3188,,False,,,Rodinný dom,predaj,False,False,,3188,
200000,27932,Lúčky,,7161,,False,,,Rodinný dom,predaj,False,False,,,
200000,27932,Lúčky,,7161,,False,,,Rodinný dom,predaj,False,False,,,
,,Lúčky,,7161,,False,,,Rodinný dom,predaj,False,False,,,
210000,619472,Žilina,,339,,False,,,Rodinný dom,predaj,False,False,,,
,,Socovce,Socovce,1611,,False,,,Rodinný dom,predaj,False,False,,,
347000,856792,Bobrovec,Bobrovec,405,,False,,,Rodinný dom,predaj,False,False,,405,125
129900,18302,Banská Štiavnica,Kysihýbelská,71,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
,,Bojnice,Mierová,254,,False,,,Rodinný dom,predaj,False,False,,,
95000,228372,Kolárovo,Kolárovo,416,,False,,,"Chata, drevenica, zrub",predaj,False,False,,416,49
238000,70002,Kolárovo,Kolárovo,3400,,False,,,Rodinný dom,predaj,False,False,,,
246000,230342,Plevník - Drienové,,1068,,False,,,Rodinný dom,predaj,False,False,,,
,,Považská Bystrica časť Horný Moštenec,,450,,False,,,Rodinný dom,predaj,False,False,,450,
159000,243122,Banský Studenec,Banský Studenec,654,,False,,,Rodinný dom,predaj,False,False,,,
,,Dobrá Niva,Dobrá Niva,2050,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
65000,115862,Považská Bystrica časť Milochov,Milochov,561,,False,,,Rodinný dom,predaj,False,False,,,
,,Valaská Dubová,Valaská Dubová,380,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
289000,425632,Prečín,Prečín,679,,False,,,Rodinný dom,predaj,False,False,,,
54900,113662,Pružina,Pružina,483,,False,,,Rodinný dom,predaj,False,False,,,
132000,176472,Považská Bystrica časť Praznov,,748,,False,,,Rodinný dom,predaj,False,False,,,
180000,471202,Podhradie,,382,,False,,,Rodinný dom,predaj,False,False,,,
43000,44702,Vinné,,962,,False,,,"Chata, drevenica, zrub",predaj,False,False,,962,
45500,,Dolná Mariková,Dolná Mariková,,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
180000,225002,Komárno,Nová Stráž,800,,False,,,Rodinný dom,predaj,False,False,,,
170000,177082,Valča,Valča,960,,False,,,Rodinný dom,predaj,False,False,,960,
212000,212002,Vlachy,Krmeš,1000,,False,,,Rodinný dom,predaj,False,False,,,
155000,364712,Važec,Važec,425,,False,,,Rodinný dom,predaj,False,False,,,
110000,91902,Malinová,Malinová,1197,,False,,,Rodinný dom,predaj,False,False,,1197,
59900,,Iža,Iža,,,False,,,Rodinný dom,predaj,False,False,,,
99000,150002,Šelpice,Šelpice,660,,False,,,Rodinný dom,predaj,False,False,,,
399000,128592,Breziny,Breziny,3103,,False,,,Rodinný dom,predaj,False,False,,3103,
,,Ružomberok,Pod Ostré,524,,False,,,Rodinný dom,predaj,False,False,,,
,,Hurbanovo,,852,,False,,,Rodinný dom,predaj,False,False,,,
278000,448392,Rosina,,620,,False,,,Rodinný dom,predaj,False,False,,,
65000,243452,Dubové,Dubové,267,,False,,,"Chata, drevenica, zrub",predaj,False,False,,267,
123600,154502,Hybe,Hybe,800,,False,,,Rodinný dom,predaj,False,False,,,
73900,53402,Hurbanovo,Komárňanská,1384,,False,,,Rodinný dom,predaj,False,False,,,
198000,481752,Ľubochňa,Ľubochňa,411,,False,,,Rodinný dom,predaj,False,False,,411,
,,Martin,,631,,False,,,Rodinný dom,predaj,False,False,,,
,,Kotešová,,349,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
22000,36852,Svodín,Svodín,597,,False,,,Rodinný dom,predaj,False,False,,597,108
155000,543862,Pribylina,Pribylina,285,,False,,,Rodinný dom,predaj,False,False,,,
169900,361492,Komárno,Komárno,470,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
187000,340622,Turčianske Teplice,,549,,False,,,Rodinný dom,predaj,False,False,,,
,,Bodorová,,650,,False,,,Rodinný dom,predaj,False,False,,650,
230000,271232,Martin,,848,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
69000,113112,Plášťovce,Plášťovce,610,,False,,,Rodinný dom,predaj,False,False,,,
210000,729172,Hanušovce nad Topľou,,288,,False,,,Rodinný dom,predaj,False,False,,1329,144
49500,180002,Nižná Boca,Nižná Boca,275,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,275,27
,,Plevník - Drienové,,,,False,,,Rodinný dom,predaj,False,False,,7640,
67500,82722,Nesvady,Nesvady,816,,False,,,Rodinný dom,predaj,False,False,,816,104
179900,249512,Cabaj-Čápor,Cabaj - Čápor,721,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
225000,641032,Príbovce,Príbovce,351,,False,,,Rodinný dom,predaj,False,False,,351,90
235000,667612,Príbovce,Príbovce,352,,False,,,Rodinný dom,predaj,False,False,,352,118
149000,212862,Sebedražie,Sebedražie,700,,False,,,Rodinný dom,predaj,False,False,,,
275000,182122,Sielnica,Sielnica,1510,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
335000,96352,Likavka,Likavka,3477,,False,,,Rodinný dom,predaj,False,False,,3477,
,,Komárno,,95,,False,,,Rodinný dom,predaj,False,False,,,
105000,161542,Považská Bystrica,,650,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
255000,283332,Nové Zámky,,900,,False,,Novostavba,Rodinný dom,predaj,False,False,,900,212
16000,320002,Krompachy,,50,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
52000,97012,Kravany nad Dunajom,,536,,False,,,Rodinný dom,predaj,False,False,,,
74000,159482,Púchov,Púchov,464,,False,,,Rodinný dom,predaj,False,False,,,
499000,508152,Komárno,Komárno,982,,False,,,Rodinný dom,predaj,False,False,,,
,,Prievidza,Prievidza,52,,False,,,Rodinný dom,predaj,False,False,,,
55000,205222,Púchov časť Horné Kočkovce,Horné Kočkovce,268,,False,,,Rodinný dom,predaj,False,False,,,
130000,192022,Liptovský Trnovec,Liptovský Trnovec,677,,False,,,Rodinný dom,predaj,False,False,,677,
,,Dolný Bar,Dolný Bar,103,,False,,,Rodinný dom,predaj,False,False,,670,
189900,10552,Kolárovo,Kolárovo,180,,False,,Novostavba,Iný objekt na bývanie a rekreáciu,predaj,False,False,,180,90
318000,484762,Komjatná,Komjatná,656,,False,,Novostavba,Rodinný dom,predaj,False,False,,656,
39500,225712,Liptovská Lúžna,Liptovská Lúžna,175,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
65000,650002,Nižná Boca,Nižná Boca,100,,False,,,"Chata, drevenica, zrub",predaj,False,False,,100,35
140000,155562,Ružomberok časť Černová,Černová,900,,False,,,Rodinný dom,predaj,False,False,,,
,,Vyšné Remety,Vyšné Remety,856,,False,,Novostavba,Rodinný dom,predaj,False,False,,856,
299900,664972,Komárno,Nová Stráž,451,,False,,,Rodinný dom,predaj,False,False,,,
130000,10432,Veľaty,Veľaty,124,,False,,,Rodinný dom,predaj,False,False,,,
43000,263802,Liptovský Peter,Liptovský Peter,163,,False,,,Rodinný dom,predaj,False,False,,163,
,,Liptovský Mikuláš,Iľanovo,748,,False,,,Rodinný dom,predaj,False,False,,,
153000,112172,Michalovce,Michalovce,1364,,False,,,Rodinný dom,predaj,False,False,,1364,
70000,170322,Domaniža,,411,,False,,,Rodinný dom,predaj,False,False,,,
264500,144382,Lysá pod Makytou časť Dešná,Dešná,1832,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
62000,77502,Patince,Patince,800,,False,,,Rodinný dom,predaj,False,False,,,
398000,310212,Turčianske Teplice,,1283,,False,,,Rodinný dom,predaj,False,False,,,
99000,559322,Komárno časť Ďulov Dvor,Ďulov Dvor,177,,False,,,Rodinný dom,predaj,False,False,,177,120
103000,70312,Trávnica,Trávnica,1465,,False,,,Rodinný dom,predaj,False,False,,,
74000,88102,Kľačno,,840,,False,,,Rodinný dom,predaj,False,False,,840,93
62000,164022,Lisková,Lisková,378,,False,,,Rodinný dom,predaj,False,False,,378,
,,Mošovce,Mošovce,864,,False,,,Rodinný dom,predaj,False,False,,864,132
,,Ružomberok,K.Medveckého,138,,False,,,Rodinný dom,predaj,False,False,,,
105000,777782,Nižná Boca,Nižná Boca,135,,False,,,"Chata, drevenica, zrub",predaj,False,False,,135,
30000,23472,Ruskovce,Ruskovce,1278,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,1278,
,,Domaniža,,1056,,False,,,Rodinný dom,predaj,False,False,,,
25000,37202,Petrovce,Petrovce,672,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,672,
199000,210812,Vlachy,Krmeš,944,,False,,,Rodinný dom,predaj,False,False,,944,102
165000,172962,Sečovce,Obchodná,954,,False,,,Rodinný dom,predaj,False,False,,,
32000,10402,Vojany,Vojany,3076,,False,,,Rodinný dom,predaj,False,False,,,
99000,284482,Ružomberok časť Černová,Černová,348,,False,,,Rodinný dom,predaj,False,False,,,
24000,25672,Okoličná na Ostrove,,935,,False,,,Rodinný dom,predaj,False,False,,,
65000,58352,Kšinná časť Závada pod Čiernym vrchom,,1114,,False,,,Rodinný dom,predaj,False,False,,,
99000,227062,Michalovce,Š.Fidlíka,436,,False,,,Rodinný dom,predaj,False,False,,,
65000,37662,Senné,Senné,1726,,False,,,Rodinný dom,predaj,False,False,,1726,
140300,112242,Vinné,Vinné,1250,,False,,,Rodinný dom,predaj,False,False,,,
435000,437192,Liptovský Mikuláš časť Palúdzka,Palúdzka,995,,False,,Novostavba,Rodinný dom,predaj,False,False,,995,140
220000,511632,Zavar,Zavar,430,,False,,,Rodinný dom,predaj,False,False,,,
,,Kolárovo,Kolárovo,2300,,False,,,Rodinný dom,predaj,False,False,,,
45000,9542,Jenkovce,Jenkovce,4719,,False,,,Rodinný dom,predaj,False,False,,4719,119
259000,242742,Liptovský Ján,Liptovský Ján,1067,,False,,,Rodinný dom,predaj,False,False,,,
,,Turčianske Teplice,,550,,False,,,Rodinný dom,predaj,False,False,,290,260
59900,360842,Telgárt,Telgárt,166,,False,,,Rodinný dom,predaj,False,False,,414,
59000,60022,Liptovský Mikuláš,Okoličné,983,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
,,Nové Zámky,nové zámky,500,,False,,,Rodinný dom,predaj,False,False,,,
130000,232972,Nové Zámky,,558,,False,,,Rodinný dom,predaj,False,False,,,
219000,312862,Podhájska,,700,,False,,,Rodinný dom,predaj,False,False,,,
115000,126932,Lučenec časť Opatová,,906,,False,,,Rodinný dom,predaj,False,False,,,
210000,600002,Liptovský Trnovec,Liptovský Trnovec,350,,False,,,Rodinný dom,predaj,False,False,,350,142
78000,41052,Choňkovce,Choňkovce,1900,,False,,,Rodinný dom,predaj,False,False,,1900,
30000,12822,Dubník,Dubník,2341,,False,,,Rodinný dom,predaj,False,False,,,
249000,249002,Komoča,Komoča,1000,,False,,,Rodinný dom,predaj,False,False,,,
,,Blatnica,,2472,,False,,,Rodinný dom,predaj,False,False,,,
105000,88612,Lazany,Lazany,1185,,False,,,Rodinný dom,predaj,False,False,,,
37000,82772,Virt,,447,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
177500,,Domaniža,Domaniža,,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
66000,347372,Komárno,Dolná,190,,False,,,Rodinný dom,predaj,False,False,,,
28000,23032,Hlivištia,,1216,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,713,
49900,77602,Dolná Mariková,Dolná Mariková,643,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
294000,700002,Stará Lesná,Stará Lesná,420,,False,,,Rodinný dom,predaj,False,False,,,
,,Nové Zámky,nové zámky,350,,False,,,Rodinný dom,predaj,False,False,,,
25000,200002,Horná Štubňa,,125,,False,,,Rodinný dom,predaj,False,False,,,
35000,101452,Malé Borové,Malé Borové,345,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,345,43
220000,130492,Zemianska Olča,,1686,,False,,,Rodinný dom,predaj,False,False,,,
45000,39032,Slovenské Pravno,Slovenské Pravno,1153,,False,,,Rodinný dom,predaj,False,False,,,
177000,776322,Sklené Teplice,Sklené Teplice,228,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
,,Komárno,Nová Stráž,1112,,False,,,Rodinný dom,predaj,False,False,,,
249000,261012,Terchová,,954,,False,,,Rodinný dom,predaj,False,False,,,
210000,610472,Martin,,344,,False,,,Rodinný dom,predaj,False,False,,,
399000,291242,Komárno,Alžbetínsky ostrov,1370,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
95000,266852,Nové Zámky,,356,,False,,,Rodinný dom,predaj,False,False,,356,
255000,348842,Terchová,,731,,False,,,Rodinný dom,predaj,False,False,,,
179990,21182,Oľdza,,85,,False,,,Rodinný dom,predaj,False,False,,1538,45
114990,15332,Dunajská Streda,,75,,False,,,Rodinný dom,predaj,False,False,,358,94
122990,12552,Trávnik,,97,,False,,Novostavba,Rodinný dom,predaj,False,False,,775,220
169990,20002,Štvrtok na Ostrove,Gazdovský rad,85,,False,,,Rodinný dom,predaj,False,False,,1460,120
255000,12752,Brezolupy,Brezolupy,200,,False,,,Rodinný dom,predaj,False,False,,1391,
430000,20092,Borinka,Borinka,214,,False,,,Rodinný dom,predaj,False,False,,1500,
202900,19932,Dunajská Streda,Veľké Dvorníky,101,,False,,Novostavba,Rodinný dom,predaj,False,False,,285,
233000,23302,Dunajská Streda,Ulica Gyullu Szabóa,100,,False,,,Rodinný dom,predaj,False,False,,787,
172900,18392,Horná Potôň,,94,,False,,,Rodinný dom,predaj,False,False,,345,101
132900,17722,Tomášikovo,,75,,False,,,Rodinný dom,predaj,False,False,,,84
109000,10002,Horné Saliby,,109,,False,,,Rodinný dom,predaj,False,False,,776,
269000,18682,Nový Život časť Eliášovce,,144,,False,,Novostavba,Rodinný dom,predaj,False,False,,843,222
690000,20002,Dolný Štál,Dolný Štál,345,,False,,Novostavba,Rodinný dom,predaj,False,False,,1532,
225000,20832,Dunajská Streda,East Village,108,,False,,Novostavba,Rodinný dom,predaj,False,False,,233,
54000,270002,Ohrady,Ohrady,200,,False,,,Rodinný dom,predaj,False,False,,568,
349000,13422,Nitra,Hornočermánska,260,,False,,,Rodinný dom,predaj,False,False,,740,
105000,105742,Lužianky,Švantnerova,993,,False,,,Rodinný dom,predaj,False,False,,993,
380000,17432,Nitra časť Chrenová,Bohúňova,218,,False,,,Rodinný dom,predaj,False,False,,793,218
